Company_Name_cl,License_type_cl,Application_department_cl,Application_date_middle_code_cl,Application_date_cl,Award_date_cl,Expiry_date_cl,Commodity_cl,Area_acre_cl,Location_state_cl,License_location_cl,License_location_code_1_cl,License_location_code_2_cl
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,43,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,44,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,46,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,87,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,88,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,89,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,90,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,91,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,92,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,93,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,94,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,95,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,96,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,97,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,98,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,99,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,100,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,101,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,102,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,103,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,104,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,105,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,106,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,107,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,108,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Sa Pot,109,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,36,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,37,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,38,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,39,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,40,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,41,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,42,
YANDANAR YAUNG CHI GEMS COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-03,2013-09-02,Jade,1,Kachin State,Ba Zan Chaut,43,
JADE MOUNTAIN COMPANY LIMITED,Sharing,Oo Si,1/07,2007-02-16,2012-04-08,2015-04-07,Jade,185,Kachin State,Ka Day,1,
JADE MOUNTAIN COMPANY LIMITED,Sharing,Oo Si,1/12,2012-04-23,2012-11-22,2017-11-21,Jade,3,Kachin State,Phar Pyin,3,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-12,2013-09-11,Jade,1,Kachin State,Ngo Pinn,112,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-12,2013-09-11,Jade,1,Kachin State,Ngo Pinn,114,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-09-12,2013-09-11,Jade,1,Kachin State,Ngo Pinn,133,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-06,2013-09-05,Jade,1,Kachin State,Ba La Kha,1,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-06,2013-09-05,Jade,1,Kachin State,Ba La Kha,52,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-06,2013-09-05,Jade,1,Kachin State,Ba La Kha,53,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-06,2013-09-05,Jade,1,Kachin State,Mhaw Si Sar,43,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-09-30,2013-08-29,Jade,1,Kachin State,Maw One Gyi,87,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,87,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,88,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-03-18,2013-03-17,Jade,1,Kachin State,Maw One Gyi,216,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,89,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,90,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,91,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,92,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,93,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,94,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,95,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,96,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,97,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-01-16,2013-01-15,Jade,1,Kachin State,Mhaw Si Sar,98,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-02-22,2013-02-21,Jade,1,Kachin State,Mhaw Si Sar,131,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-02-22,2013-02-21,Jade,1,Kachin State,Mhaw Si Sar,132,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-02-22,2013-02-21,Jade,1,Kachin State,Mhaw Si Sar,133,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-02-22,2013-02-21,Jade,1,Kachin State,Mhaw Si Sar,134,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-02-22,2013-02-21,Jade,1,Kachin State,Mhaw Si Sar,135,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/10,2010-02-04,2010-02-22,2013-02-21,Jade,1,Kachin State,Mhaw Si Sar,136,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Mhaw Si Sar,187,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Mhaw Si Sar,188,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Mhaw Si Sar,189,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2008-11-10,2013-11-09,Jade,1,Kachin State,Maw One Gyi,62,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-02-13,2014-02-12,Jade,1,Kachin State,Mana,185,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-02-13,2014-02-12,Jade,1,Kachin State,Mana,186,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-02-13,2014-02-12,Jade,1,Kachin State,Mana,187,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-04-28,2014-04-27,Jade,1,Kachin State,Maw One Gyi,123,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-04-28,2014-04-27,Jade,1,Kachin State,Maw One Gyi,124,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-04-28,2014-04-27,Jade,1,Kachin State,Maw One Gyi,125,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-04-28,2014-04-27,Jade,1,Kachin State,Maw One Gyi,126,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-04-28,2014-04-27,Jade,1,Kachin State,Maw One Gyi,127,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,2/11,2011-06-19,2011-04-02,2014-04-01,Jade,1,Kachin State,Mhaw Si Sar,185,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,2/11,2011-06-19,2011-04-02,2014-04-01,Jade,1,Kachin State,Mhaw Si Sar,183,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,2/11,2011-06-19,2011-04-02,2014-04-01,Jade,1,Kachin State,Mhaw Si Sar,184,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,2/11,2011-06-19,2011-04-02,2014-04-01,Jade,1,Kachin State,Mhaw Si Sar,190,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,2/11,2011-06-19,2011-04-02,2014-04-01,Jade,1,Kachin State,Mhaw Si Sar,191,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/09,2009-04-05,2009-04-28,2014-04-27,Jade,1,Kachin State,Maw One Gyi,61,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,6/11,2011-12-18,2011-11-10,2014-11-09,Jade,1,Kachin State,Mar Sarr,150,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,3/13,2013-02-15,2012-09-18,2017-09-17,Jade,1,Kachin State,Maw One Gyi,121,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,3/13,2013-02-15,2012-09-18,2017-09-17,Jade,1,Kachin State,Maw One Gyi,122,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2010-08-30,2013-08-29,Jade,1,Kachin State,Maw One Gyi,78,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-07-12,2013-07-11,Jade,1,Kachin State,Maw One Gyi,92,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2010-07-04,2013-07-03,Jade,1,Kachin State,Maw One Lay,118,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2010-09-14,2013-09-13,Jade,1,Kachin State,Mhaw Si Sar,112,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2010-09-14,2013-09-13,Jade,1,Kachin State,Mhaw Si Sar,113,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Ngo Pinn,139,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Ngo Pinn,137,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Ngo Pinn,138,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Ngo Pinn,140,
JADE MOUNTAIN COMPANY LIMITED,Private,Oo Si,1/08,2008-11-01,2008-04-02,2013-04-01,Jade,1,Kachin State,Ngo Pinn,141,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Sharing,Oo Si,1/07,2007-02-16,2012-04-07,2015-04-06,Jade,85,Kachin State,Ma Laung,2,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,2/11,2011-06-19,2011-03-20,2014-03-19,Jade,1,Kachin State,Maw Maung,188,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/13,2013-02-15,2012-03-28,2015-03-28,Jade,1,Kachin State,Ba Zan Chaut,61,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/13,2013-02-15,2012-03-28,2015-03-28,Jade,1,Kachin State,Ba Zan Chaut,62,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,1,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,2,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,3,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,4,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,5,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,6,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,17,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,18,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,19,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,20,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,21,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,22,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,23,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,24,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,25,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,26,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,27,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-09-03,2013-09-02,Jade,1,Kachin State,Lwe Gyaung,28,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/13,2013-02-15,2012-03-28,2017-03-27,Jade,1,Kachin State,Ba Zan Chaut,61,
THI RAW MANI GEMS & JEWELLERY COMPANY LIMITED,Private,Oo Si,3/13,2013-02-15,2012-03-28,2017-03-27,Jade,1,Kachin State,Ba Zan Chaut,62,
KYAING INTERNATIONAL GEMS COMPANY LIMITED,Sharing,Oo Si,1/08,2008-03-15,2013-03-10,2016-03-09,Jade,7,Kachin State,Kyet Paung Chaung Phyar,1,
KYAING INTERNATIONAL GEMS COMPANY LIMITED,Sharing,Oo Si,1/07,2007-02-16,2012-08-10,2015-08-09,Jade,25,Kachin State,Myauk Phyu,1,
KYAING INTERNATIONAL GEMS COMPANY LIMITED,Sharing,Oo Si,1/08,2008-03-15,2013-03-10,2016-03-09,Jade,14,Kachin State,Mhaw Si Sar,2,
"MYAT YAMON GEMS CO.,LTD",Sharing,Oo Si,1/07,2007-02-16,2012-04-08,2015-04-07,Jade,165,Kachin State,Ka Day,2,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Sa Byi Wa,73,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Sa Byi Wa,74,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Ba La Kha,204,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Ba La Kha,205,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Ba La Kha,206,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,161,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,162,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,163,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,164,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,165,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,166,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,167,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,168,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,169,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,170,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,171,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,172,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,173,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Maw La Kin,174,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Myaik Phyu,139,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Myaik Phyu,140,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/10,2010-09-28,2010-11-02,2013-11-01,Jade,1,Kachin State,Myaik Phyu,141,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,1/11,2011-05-14,2011-01-16,2014-01-15,Jade,1,Kachin State,Ba La Kha,168,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/13,2013-02-15,2012-05-29,2015-05-28,Jade,1,Kachin State,Ka Day,72,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/13,2013-02-15,2012-05-29,2015-05-28,Jade,1,Kachin State,Sha Yaung Kha,214,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/13,2013-02-15,2012-08-10,2015-08-09,Jade,1,Kachin State,Ba La Kha,13,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/13,2013-02-15,2012-09-29,2015-09-28,Jade,1,Kachin State,Ba La Kha,45,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,3/13,2013-02-15,2012-09-29,2015-09-28,Jade,1,Kachin State,Ba La Kha,46,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,2/09,2019-08-02,2009-11-26,2012-11-25,Jade,1,Kachin State,Mana,192,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,2/09,2019-08-02,2009-11-26,2012-11-25,Jade,1,Kachin State,Mana,193,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,2/09,2019-08-02,2009-11-26,2012-11-25,Jade,1,Kachin State,Mana,196,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,2/09,2019-08-02,2009-11-26,2012-11-25,Jade,1,Kachin State,Mana,197,
"MYAT YAMON GEMS CO.,LTD",Private,Oo Si,2/09,2019-08-02,2009-11-26,2012-11-25,Jade,1,Kachin State,Sha Yaung Kha,35,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Kar Li Chaung,30,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ka Day,98,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ka Day,99,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ka Day,100,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ka Day,101,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Pan Kyar,12,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ba Zan Chaut,58,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ba Zan Chaut,59,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ba Zan Chaut,60,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ba Zan Chaut,63,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-06,2013-10-05,Jade,1,Kachin State,Kar Li Chaung,1,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Pan Kyar,4,
WINN LEI YADANAR COMPANY LIMITED,Private,Oo Si,3/10,2010-09-28,2010-10-16,2013-10-15,Jade,1,Kachin State,Ma Mon,62,
